Uid,Did,Key,Time,UpdateTime,GPX
6499811869,xiaomiwear_app,outdoor_run_class,1777975653,1777976198,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260505outdoor_run_class_0.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=tx+Z+eG2FChY3lts3dZdQNOUauw=
6499811869,2041002168,outdoor_run_class,1777609544,1777609748,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260501outdoor_run_class_0.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=lA2xC3VHcSZXPH6S2WClzJ7okwc=
6499811869,xiaomiwear_app,outdoor_run_class,1777607275,1777607903,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260501outdoor_run_class_1.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=Z5DxrdJCYzHyJlOFykyW+azzRzA=
6499811869,xiaomiwear_app,outdoor_run_class,1777596133,1777596276,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260501outdoor_run_class_2.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=fAd4+hzq4vdvZS49zNv3zy09o+g=
6499811869,xiaomiwear_app,outdoor_run_class,1777454955,1777455713,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260429outdoor_run_class_0.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=R7Bq89VGojkPl4rg8mPCqFPDv7I=
6499811869,xiaomiwear_app,outdoor_run_class,1777332561,1777333913,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260428outdoor_run_class_0.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=akiuMgnvSFJ/3vwFCvz7wKl5EyM=
6499811869,xiaomiwear_app,outdoor_run_class,1777284437,1777285178,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260427outdoor_run_class_0.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=8KmSeCRxHDUkWjacFyuKbc48/QY=
6499811869,xiaomiwear_app,outdoor_run_class,1777249107,1777249455,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260427outdoor_run_class_1.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=P8xL2JuL1mFrVjCV5RBC83qwrI4=
6499811869,xiaomiwear_app,not_outdoor_run_class,1777248081,1777248684,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260427not_outdoor_run_class_2.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=cSy2CYSPM4e2mX3k5qIEq81NUYw=
6499811869,2041002168,outdoor_run_class,1777026842,1777037757,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260424outdoor_run_class_0.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=gNQq2AdsF0KG5xWxCTqyyojs9Cw=
6499811869,xiaomiwear_app,outdoor_run_class,1776989917,1776990495,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260424outdoor_run_class_1.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=x4U2VPvcV3fsWY4G/Oj3Vg7TxBY=
6499811869,xiaomiwear_app,outdoor_run_class,1776988484,1776989002,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20260424outdoor_run_class_2.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=BAnnAv7NSccwR+tpl9o5itvv/7o=
6499811869,xiaomiwear_app,outdoor_run_class,1719484589,1719487479,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240627outdoor_run_class_0.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=gAL+cXvmyPRdfnZnI8qYDjFHvMc=
6499811869,xiaomiwear_app,outdoor_run_class,1719227227,1719379447,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240624outdoor_run_class_0.gpx?Expires=1787109534000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=JslQtTQRkNotrflznd6pNtXXYzY=
6499811869,xiaomiwear_app,outdoor_run_class,1719224525,1719226384,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240624outdoor_run_class_1.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=PUQkTadDixIvIVqtYus4Zj6AHjo=
6499811869,xiaomiwear_app,outdoor_run_class,1718710837,1718712450,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240618outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=lE46ytw2212hiN+hMjZdMIoE+1Q=
6499811869,xiaomiwear_app,outdoor_run_class,1718622135,1718709364,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240617outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=zZD+k6me4yJTfvb77Xak0rgH73Q=
6499811869,xiaomiwear_app,outdoor_run_class,1718152876,1718153660,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240612outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=/FWv3R+48pNZnHtKyAIEoRFSC+c=
6499811869,xiaomiwear_app,outdoor_run_class,1717934569,1717935720,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240609outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=uufeFmyPlgxBJtYQ5T8mEwfQBAc=
6499811869,xiaomiwear_app,outdoor_run_class,1717152593,1717761846,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240531outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=QY2DU1HUIvjS0kYH7JFIld+1wVE=
6499811869,xiaomiwear_app,outdoor_run_class,1717067302,1717152591,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240530outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=hROClrI4U/je43EaG3VZW5sQxOE=
6499811869,xiaomiwear_app,outdoor_run_class,1716891200,1717029761,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240528outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=GS35wlYzulgbtNTbSr76tSw+jEQ=
6499811869,xiaomiwear_app,outdoor_run_class,1716806426,1716807301,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240527outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=5+mRkzTnRDPSx7ivIyhvL6HkxjQ=
6499811869,xiaomiwear_app,outdoor_run_class,1716732733,1716806426,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240526outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=HLDwGrzs7HM5+ekaiNiHWwpWsv4=
6499811869,xiaomiwear_app,outdoor_run_class,1716205794,1716206516,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240520outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=5oypCCtVJETozZ4FrsaIAWCPu0Q=
6499811869,xiaomiwear_app,outdoor_run_class,1716203328,1716206016,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240520outdoor_run_class_1.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=BFou32BCl5jld9tPQoGWuWCWkEY=
6499811869,xiaomiwear_app,outdoor_run_class,1715941261,1716164512,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240517outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=SLP67DCuaNR5+JN+aEMbsO0Lztc=
6499811869,xiaomiwear_app,outdoor_run_class,1715682195,1715682583,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240514outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=tzlITkMr2iDVg1gSTMm9/ocFlWc=
6499811869,xiaomiwear_app,outdoor_run_class,1715251652,1715252500,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240509outdoor_run_class_0.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=CCYdTVtvHWln01VWGYXKgM4M8Eg=
6499811869,xiaomiwear_app,outdoor_run_class,1715250190,1715251931,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240509outdoor_run_class_1.gpx?Expires=1787109535000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=N/TeiGFiangxG8JGq8/jG/s+bdA=
6499811869,xiaomiwear_app,outdoor_run_class,1715164024,1715250148,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240508outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=M+gJ1hbIMg49DlrNMKfqvgkuUFE=
6499811869,xiaomiwear_app,outdoor_run_class,1715078263,1715081130,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240507outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=53keqmTcYByZY9YZZXZyyGwJHno=
6499811869,xiaomiwear_app,outdoor_run_class,1714900472,1714990818,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240505outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=bn8j/Egh+nACJZ+SxjLBKvFxnuU=
6499811869,xiaomiwear_app,outdoor_run_class,1713349004,1713350329,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240417outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=J5Y4/bsrxeyLzIeunhNKSbl3pWk=
6499811869,xiaomiwear_app,outdoor_run_class,1712980290,1713089941,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240413outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=pKPCh/90PU841HNErvLxBneBP4I=
6499811869,xiaomiwear_app,outdoor_run_class,1712974509,1712975670,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240413outdoor_run_class_1.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=ZHpFx8D26Lyc0ZYRQUoyUVy2bA8=
6499811869,xiaomiwear_app,outdoor_run_class,1712743521,1712744759,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240410outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=EgcqtMUfJZtlmyihkymKLjDZ4fY=
6499811869,xiaomiwear_app,outdoor_run_class,1712573324,1712573984,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240408outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=lTUBxiE0/RmtQZbMTc6wmzuL0xw=
6499811869,xiaomiwear_app,outdoor_run_class,1712573035,1712573599,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240408outdoor_run_class_1.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=cTJJb7Ku3UtCg4h0jTXMIkz8VZg=
6499811869,xiaomiwear_app,outdoor_run_class,1712536388,1712573033,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240408outdoor_run_class_2.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=1nAO5po8E5i59mCpMZ3Rbor0yOw=
6499811869,xiaomiwear_app,outdoor_run_class,1712139000,1712302287,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240403outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=M2GAL0FA+7nfBnE3s4lWTq0baPA=
6499811869,xiaomiwear_app,outdoor_run_class,1711620465,1711621901,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240328outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=Qpyelz3vdQdVOQRgA55HxZWSk3Y=
6499811869,xiaomiwear_app,outdoor_run_class,1708598500,1708687228,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240222outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=Gd0rr9FPx85kMkieviUmvjaqZD8=
6499811869,xiaomiwear_app,outdoor_run_class,1706523471,1706526537,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240129outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=qVxLUTV2ofhQR/mmqb9RIBoJTjQ=
6499811869,xiaomiwear_app,outdoor_run_class,1705572643,1706160155,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240118outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=g6WkoTu5YZdQKfW3Y7AEWmXx2GQ=
6499811869,xiaomiwear_app,outdoor_run_class,1704794579,1704985209,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240109outdoor_run_class_0.gpx?Expires=1787109536000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=OHwDbUqm0f0XB0yRUfXVH5lH8UU=
6499811869,xiaomiwear_app,outdoor_run_class,1704449034,1704451203,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240105outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=DMe08gfT4YxRZ/HIoPueMAWBYHs=
6499811869,xiaomiwear_app,outdoor_run_class,1704362839,1704366716,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240104outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=keHO8WD/wlfJEEe78Rpw/+VEYEg=
6499811869,xiaomiwear_app,outdoor_run_class,1704190487,1704290607,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20240102outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=7R1DuhYytd5+sv77GAF6s81eBys=
6499811869,xiaomiwear_app,outdoor_run_class,1703671680,1703673217,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231227outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=Fzhe29ix+9Va5kzPvve2T/YHe2A=
6499811869,xiaomiwear_app,outdoor_run_class,1703638148,1703639294,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231227outdoor_run_class_1.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=q+9drSJGjR6lvnHXZ9ynuKfITzk=
